direction,selected_layer,example_id,source_id,condition,technical_label,alpha,logp_A,logp_B,technical_margin
ml_expert_minus_novice,18,resnet:academic_nonml:test:6:B,resnet,academic_nonml,B,-1,-0.901524543762207,-0.526524543762207,0.375
ml_expert_minus_novice,18,resnet:academic_nonml:test:6:B,resnet,academic_nonml,B,0,-1.2261981964111328,-0.3511982560157776,0.8749999403953552
ml_expert_minus_novice,18,resnet:academic_nonml:test:6:B,resnet,academic_nonml,B,1,-1.7038719654083252,-0.20387201011180878,1.4999999552965164
ml_expert_minus_novice,18,resnet:academic_nonml:test:6:B,resnet,academic_nonml,B,2,-2.1289689540863037,-0.12896893918514252,2.000000014901161
ml_expert_minus_novice,18,resnet:academic_nonml:test:7:A,resnet,academic_nonml,A,-2,-0.526872992515564,-0.901872992515564,0.375
ml_expert_minus_novice,18,resnet:academic_nonml:test:7:A,resnet,academic_nonml,A,-1,-0.4768553674221039,-0.9768553972244263,0.5000000298023224
ml_expert_minus_novice,18,resnet:academic_nonml:test:7:A,resnet,academic_nonml,A,0,-0.3888186514377594,-1.138818621635437,0.7499999701976776
ml_expert_minus_novice,18,resnet:academic_nonml:test:7:A,resnet,academic_nonml,A,1,-0.28274062275886536,-1.407740592956543,1.1249999701976776
ml_expert_minus_novice,18,resnet:academic_nonml:test:7:A,resnet,academic_nonml,A,2,-0.1279011219739914,-2.127901077270508,1.9999999552965164
ml_expert_minus_novice,18,resnet:academic_nonml:test:7:B,resnet,academic_nonml,B,-2,-0.390785276889801,-1.1407852172851562,-0.7499999403953552
ml_expert_minus_novice,18,resnet:academic_nonml:test:7:B,resnet,academic_nonml,B,-1,-0.47781074047088623,-0.9778107404708862,-0.5
ml_expert_minus_novice,18,resnet:academic_nonml:test:7:B,resnet,academic_nonml,B,0,-0.7609834671020508,-0.6359834671020508,0.125
ml_expert_minus_novice,18,resnet:academic_nonml:test:7:B,resnet,academic_nonml,B,1,-1.0564922094345093,-0.4314922094345093,0.625
ml_expert_minus_novice,18,resnet:academic_nonml:test:7:B,resnet,academic_nonml,B,2,-1.5042747259140015,-0.2542746961116791,1.2500000298023224
ml_expert_minus_novice,18,transformer:expert:test:6:A,transformer,expert,A,-2,-0.1441337615251541,-2.0191338062286377,1.8750000447034836
ml_expert_minus_novice,18,transformer:expert:test:6:A,transformer,expert,A,-1,-0.07999806851148605,-2.579998016357422,2.499999947845936
ml_expert_minus_novice,18,transformer:expert:test:6:A,transformer,expert,A,0,-0.04937486723065376,-3.04937481880188,2.999999951571226
ml_expert_minus_novice,18,transformer:expert:test:6:A,transformer,expert,A,1,-0.02380038984119892,-3.7738003730773926,3.7499999832361937
ml_expert_minus_novice,18,transformer:expert:test:6:A,transformer,expert,A,2,-0.006224175915122032,-5.131224155426025,5.124999979510903
ml_expert_minus_novice,18,transformer:expert:test:6:B,transformer,expert,B,-2,-0.7621472477912903,-0.6371472477912903,0.125
ml_expert_minus_novice,18,transformer:expert:test:6:B,transformer,expert,B,-1,-1.1405556201934814,-0.39055556058883667,0.7500000596046448
ml_expert_minus_novice,18,transformer:expert:test:6:B,transformer,expert,B,0,-1.6041408777236938,-0.22914083302021027,1.3750000447034836
ml_expert_minus_novice,18,transformer:expert:test:6:B,transformer,expert,B,1,-2.240732431411743,-0.11573243886232376,2.1249999925494194
ml_expert_minus_novice,18,transformer:expert:test:6:B,transformer,expert,B,2,-2.8138551712036133,-0.06385526806116104,2.7499999031424522
ml_expert_minus_novice,18,transformer:expert:test:7:A,transformer,expert,A,-2,-0.1811378449201584,-1.8061378002166748,1.6249999552965164
ml_expert_minus_novice,18,transformer:expert:test:7:A,transformer,expert,A,-1,-0.10132741183042526,-2.351327419281006,2.2500000074505806
ml_expert_minus_novice,18,transformer:expert:test:7:A,transformer,expert,A,0,-0.05575927719473839,-2.9307591915130615,2.874999914318323
ml_expert_minus_novice,18,transformer:expert:test:7:A,transformer,expert,A,1,-0.0304759182035923,-3.5304758548736572,3.499999936670065
ml_expert_minus_novice,18,transformer:expert:test:7:A,transformer,expert,A,2,-0.014617023058235645,-4.264616966247559,4.249999943189323
ml_expert_minus_novice,18,transformer:expert:test:7:B,transformer,expert,B,-2,-0.5263595581054688,-0.9013595581054688,-0.375
ml_expert_minus_novice,18,transformer:expert:test:7:B,transformer,expert,B,-1,-0.6959531307220459,-0.6959531307220459,0.0
ml_expert_minus_novice,18,transformer:expert:test:7:B,transformer,expert,B,0,-0.9762700796127319,-0.47627007961273193,0.5
ml_expert_minus_novice,18,transformer:expert:test:7:B,transformer,expert,B,1,-1.4082738161087036,-0.283273845911026,1.1249999701976776
ml_expert_minus_novice,18,transformer:expert:test:7:B,transformer,expert,B,2,-1.8062807321548462,-0.18128076195716858,1.6249999701976776
ml_expert_minus_novice,18,transformer:novice:test:6:A,transformer,novice,A,-2,-1.507964015007019,-0.25796398520469666,-1.2500000298023224
ml_expert_minus_novice,18,transformer:novice:test:6:A,transformer,novice,A,-1,-1.5064674615859985,-0.25646746158599854,-1.25
ml_expert_minus_novice,18,transformer:novice:test:6:A,transformer,novice,A,0,-1.6034554243087769,-0.22845540940761566,-1.3750000149011612
ml_expert_minus_novice,18,transformer:novice:test:6:A,transformer,novice,A,1,-1.408600926399231,-0.28360092639923096,-1.125
ml_expert_minus_novice,18,transformer:novice:test:6:A,transformer,novice,A,2,-1.0555928945541382,-0.43059292435646057,-0.6249999701976776
ml_expert_minus_novice,18,transformer:novice:test:6:B,transformer,novice,B,-2,-0.05694407969713211,-2.9319441318511963,-2.875000052154064
ml_expert_minus_novice,18,transformer:novice:test:6:B,transformer,novice,B,-1,-0.04472203925251961,-3.169722080230713,-3.1250000409781933
ml_expert_minus_novice,18,transformer:novice:test:6:B,transformer,novice,B,0,-0.04432126507163048,-3.169321298599243,-3.1250000335276127
ml_expert_minus_novice,18,transformer:novice:test:6:B,transformer,novice,B,1,-0.07135547697544098,-2.6963555812835693,-2.6250001043081284
ml_expert_minus_novice,18,transformer:novice:test:6:B,transformer,novice,B,2,-0.2031065821647644,-1.7031066417694092,-1.5000000596046448
ml_expert_minus_novice,18,transformer:novice:test:7:A,transformer,novice,A,-2,-0.6962102055549622,-0.6962102055549622,0.0
ml_expert_minus_novice,18,transformer:novice:test:7:A,transformer,novice,A,-1,-0.6352730393409729,-0.7602730393409729,0.125
ml_expert_minus_novice,18,transformer:novice:test:7:A,transformer,novice,A,0,-0.47688525915145874,-0.9768852591514587,0.5
ml_expert_minus_novice,18,transformer:novice:test:7:A,transformer,novice,A,1,-0.38958513736724854,-1.1395851373672485,0.75
ml_expert_minus_novice,18,transformer:novice:test:7:A,transformer,novice,A,2,-0.203194722533226,-1.7031947374343872,1.5000000149011612
ml_expert_minus_novice,18,transformer:novice:test:7:B,transformer,novice,B,-2,-0.2551228702068329,-1.5051229000091553,-1.2500000298023224
ml_expert_minus_novice,18,transformer:novice:test:7:B,transformer,novice,B,-1,-0.35158801078796387,-1.2265880107879639,-0.875
ml_expert_minus_novice,18,transformer:novice:test:7:B,transformer,novice,B,0,-0.5260945558547974,-0.9010945558547974,-0.375
ml_expert_minus_novice,18,transformer:novice:test:7:B,transformer,novice,B,1,-0.8285317420959473,-0.5785317420959473,0.25
ml_expert_minus_novice,18,transformer:novice:test:7:B,transformer,novice,B,2,-1.13913094997406,-0.38913092017173767,0.7500000298023224
ml_expert_minus_novice,18,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,-2,-0.38889503479003906,-1.138895034790039,0.75
ml_expert_minus_novice,18,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,-1,-0.2827301323413849,-1.4077301025390625,1.1249999701976776
ml_expert_minus_novice,18,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,0,-0.2026773989200592,-1.7026773691177368,1.4999999701976776
ml_expert_minus_novice,18,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,1,-0.14365063607692719,-2.018650531768799,1.8749998956918716
ml_expert_minus_novice,18,transformer:academic_nonml:test:6:A,transformer,academic_nonml,A,2,-0.0795847624540329,-2.579584836959839,2.500000074505806
ml_expert_minus_novice,18,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,-2,-0.6353477835655212,-0.7603477835655212,-0.125
ml_expert_minus_novice,18,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,-1,-0.900333046913147,-0.525333046913147,0.375
ml_expert_minus_novice,18,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,0,-1.225547432899475,-0.3505474328994751,0.875
ml_expert_minus_novice,18,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,1,-1.7033350467681885,-0.20333510637283325,1.4999999403953552
ml_expert_minus_novice,18,transformer:academic_nonml:test:6:B,transformer,academic_nonml,B,2,-2.128342390060425,-0.12834233045578003,2.0000000596046448
ml_expert_minus_novice,18,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,-2,-0.4770156145095825,-0.9770156145095825,0.5
ml_expert_minus_novice,18,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,-1,-0.3896578848361969,-1.1396578550338745,0.7499999701976776
ml_expert_minus_novice,18,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,0,-0.31586557626724243,-1.3158655166625977,0.9999999403953552
ml_expert_minus_novice,18,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,1,-0.25399327278137207,-1.503993272781372,1.25
ml_expert_minus_novice,18,transformer:academic_nonml:test:7:A,transformer,academic_nonml,A,2,-0.1615551859140396,-1.9115551710128784,1.7499999850988388
ml_expert_minus_novice,18,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,-2,-0.4324847161769867,-1.057484745979309,-0.6250000298023224
ml_expert_minus_novice,18,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,-1,-0.6355538368225098,-0.7605538368225098,-0.125
ml_expert_minus_novice,18,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,0,-0.9005852341651917,-0.5255852341651917,0.375
ml_expert_minus_novice,18,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,1,-1.225898027420044,-0.35089799761772156,0.8750000298023224
ml_expert_minus_novice,18,transformer:academic_nonml:test:7:B,transformer,academic_nonml,B,2,-1.6023098230361938,-0.22730985283851624,1.3749999701976776
nonml_academic_minus_novice,18,resnet:expert:test:6:A,resnet,expert,A,-2,-0.024283472448587418,-3.7742834091186523,3.749999936670065
nonml_academic_minus_novice,18,resnet:expert:test:6:A,resnet,expert,A,-1,-0.02409939095377922,-3.774099349975586,3.7499999590218067
nonml_academic_minus_novice,18,resnet:expert:test:6:A,resnet,expert,A,0,-0.024008383974432945,-3.774008274078369,3.749999890103936
nonml_academic_minus_novice,18,resnet:expert:test:6:A,resnet,expert,A,1,-0.02700524777173996,-3.652005195617676,3.624999947845936
nonml_academic_minus_novice,18,resnet:expert:test:6:A,resnet,expert,A,2,-0.026902321726083755,-3.651902437210083,3.6250001154839993
nonml_academic_minus_novice,18,resnet:expert:test:6:B,resnet,expert,B,-2,-2.133924722671509,-0.1339247077703476,2.000000014901161
nonml_academic_minus_novice,18,resnet:expert:test:6:B,resnet,expert,B,-1,-2.24475359916687,-0.11975360661745071,2.1249999925494194
nonml_academic_minus_novice,18,resnet:expert:test:6:B,resnet,expert,B,0,-2.356415271759033,-0.10641518980264664,2.2500000819563866
nonml_academic_minus_novice,18,resnet:expert:test:6:B,resnet,expert,B,1,-2.2440428733825684,-0.11904289573431015,2.124999977648258
nonml_academic_minus_novice,18,resnet:expert:test:6:B,resnet,expert,B,2,-2.3553061485290527,-0.10530605912208557,2.250000089406967
nonml_academic_minus_novice,18,resnet:expert:test:7:A,resnet,expert,A,-2,-0.3153202533721924,-1.3153202533721924,1.0
nonml_academic_minus_novice,18,resnet:expert:test:7:A,resnet,expert,A,-1,-0.2830672860145569,-1.408067226409912,1.1249999403953552
nonml_academic_minus_novice,18,resnet:expert:test:7:A,resnet,expert,A,0,-0.2271624505519867,-1.602162480354309,1.3750000298023224
nonml_academic_minus_novice,18,resnet:expert:test:7:A,resnet,expert,A,1,-0.18111039698123932,-1.8061103820800781,1.6249999850988388
nonml_academic_minus_novice,18,resnet:expert:test:7:A,resnet,expert,A,2,-0.16147921979427338,-1.9114792346954346,1.7500000149011612
nonml_academic_minus_novice,18,resnet:expert:test:7:B,resnet,expert,B,-2,-0.2552497088909149,-1.5052497386932373,-1.2500000298023224
nonml_academic_minus_novice,18,resnet:expert:test:7:B,resnet,expert,B,-1,-0.4772024154663086,-0.9772024154663086,-0.5
nonml_academic_minus_novice,18,resnet:expert:test:7:B,resnet,expert,B,0,-0.696064293384552,-0.696064293384552,0.0
nonml_academic_minus_novice,18,resnet:expert:test:7:B,resnet,expert,B,1,-0.8288465738296509,-0.5788465738296509,0.25
nonml_academic_minus_novice,18,resnet:expert:test:7:B,resnet,expert,B,2,-0.9006921648979187,-0.5256921648979187,0.375
nonml_academic_minus_novice,18,resnet:novice:test:6:A,resnet,novice,A,-2,-1.8123960494995117,-0.1873960644006729,-1.6249999850988388
nonml_academic_minus_novice,18,resnet:novice:test:6:A,resnet,novice,A,-1,-1.707601547241211,-0.20760153234004974,-1.5000000149011612
nonml_academic_minus_novice,18,resnet:novice:test:6:A,resnet,novice,A,0,-1.411819577217102,-0.28681957721710205,-1.125
nonml_academic_minus_novice,18,resnet:novice:test:6:A,resnet,novice,A,1,-1.3187270164489746,-0.31872695684432983,-1.0000000596046448
nonml_academic_minus_novice,18,resnet:novice:test:6:A,resnet,novice,A,2,-1.1416559219360352,-0.39165598154067993,-0.7499999403953552
nonml_academic_minus_novice,18,resnet:novice:test:6:B,resnet,novice,B,-2,-0.010065983049571514,-4.760066032409668,-4.7500000493600965
nonml_academic_minus_novice,18,resnet:novice:test:6:B,resnet,novice,B,-1,-0.017594918608665466,-4.142594814300537,-4.124999895691872
nonml_academic_minus_novice,18,resnet:novice:test:6:B,resnet,novice,B,0,-0.03530064597725868,-3.4103007316589355,-3.375000085681677
nonml_academic_minus_novice,18,resnet:novice:test:6:B,resnet,novice,B,1,-0.09108137339353561,-2.466081380844116,-2.3750000074505806
nonml_academic_minus_novice,18,resnet:novice:test:6:B,resnet,novice,B,2,-0.16248765587806702,-1.9124876260757446,-1.7499999701976776
nonml_academic_minus_novice,18,resnet:novice:test:7:A,resnet,novice,A,-2,-1.3176239728927612,-0.31762394309043884,-1.0000000298023224
nonml_academic_minus_novice,18,resnet:novice:test:7:A,resnet,novice,A,-1,-1.227017879486084,-0.35201793909072876,-0.8749999403953552
nonml_academic_minus_novice,18,resnet:novice:test:7:A,resnet,novice,A,0,-1.0566844940185547,-0.4316844642162323,-0.6250000298023224
nonml_academic_minus_novice,18,resnet:novice:test:7:A,resnet,novice,A,1,-0.9767348170280457,-0.47673481702804565,-0.5
nonml_academic_minus_novice,18,resnet:novice:test:7:A,resnet,novice,A,2,-0.8284986019134521,-0.5784986019134521,-0.25
nonml_academic_minus_novice,18,resnet:novice:test:7:B,resnet,novice,B,-2,-0.10272014886140823,-2.352720260620117,-2.250000111758709
nonml_academic_minus_novice,18,resnet:novice:test:7:B,resnet,novice,B,-1,-0.20425179600715637,-1.704251766204834,-1.4999999701976776
nonml_academic_minus_novice,18,resnet:novice:test:7:B,resnet,novice,B,0,-0.38973885774612427,-1.1397387981414795,-0.7499999403953552
nonml_academic_minus_novice,18,resnet:novice:test:7:B,resnet,novice,B,1,-0.5258389115333557,-0.9008389115333557,-0.375
nonml_academic_minus_novice,18,resnet:novice:test:7:B,resnet,novice,B,2,-0.6352502107620239,-0.7602502107620239,-0.125
nonml_academic_minus_novice,18,resnet:academic_nonml:test:6:A,resnet,academic_nonml,A,-2,-0.43070149421691895,-1.055701494216919,0.625
nonml_academic_minus_novice,18,resnet:academic_nonml:test:6:A,resnet,academic_nonml,A,-1,-0.35003164410591125,-1.2250316143035889,0.8749999701976776
nonml_academic_minus_novice,18,resnet:academic_nonml:test:6:A,resnet,academic_nonml,A,0,-0.28258374333381653,-1.4075837135314941,1.1249999701976776
nonml_academic_minus_novice,18,resnet:academic_nonml:test:6:A,resnet,academic_nonml,A,1,-0.2531983554363251,-1.5031983852386475,1.2500000298023224
nonml_academic_minus_novice,18,resnet:academic_nonml:test:6:A,resnet,academic_nonml,A,2,-0.22660492360591888,-1.60160493850708,1.3750000149011612
nonml_academic_minus_novice,18,resnet:academic_nonml:test:6:B,resnet,academic_nonml,B,-2,-0.7608181238174438,-0.6358181238174438,0.125
nonml_academic_minus_novice,18,resnet:academic_nonml:test:6:B,resnet,academic_nonml,B,-1,-1.0568512678146362,-0.4318512976169586,0.6249999701976776
nonml_academic_minus_novice,18,resnet:academic_nonml:test:6:B,resnet,academic_nonml,B,0,-1.2261981964111328,-0.3511982560157776,0.8749999403953552
nonml_academic_minus_novice,18,resnet:academic_nonml:test:6:B,resnet,academic_nonml,B,1,-1.315972089767456,-0.31597214937210083,0.9999999403953552
nonml_academic_minus_novice,18,resnet:academic_nonml:test:6:B,resnet,academic_nonml,B,2,-1.4085657596588135,-0.2835657596588135,1.125
nonml_academic_minus_novice,18,resnet:academic_nonml:test:7:A,resnet,academic_nonml,A,-2,-0.5785862803459167,-0.8285862803459167,0.25
nonml_academic_minus_novice,18,resnet:academic_nonml:test:7:A,resnet,academic_nonml,A,-1,-0.47638219594955444,-0.9763821959495544,0.5
nonml_academic_minus_novice,18,resnet:academic_nonml:test:7:A,resnet,academic_nonml,A,0,-0.3888186514377594,-1.138818621635437,0.7499999701976776
nonml_academic_minus_novice,18,resnet:academic_nonml:test:7:A,resnet,academic_nonml,A,1,-0.3502000570297241,-1.2252000570297241,0.875
nonml_academic_minus_novice,18,resnet:academic_nonml:test:7:A,resnet,academic_nonml,A,2,-0.35025784373283386,-1.2252578735351562,0.8750000298023224
nonml_academic_minus_novice,18,resnet:academic_nonml:test:7:B,resnet,academic_nonml,B,-2,-0.3521014153957367,-1.227101445198059,-0.8750000298023224
nonml_academic_minus_novice,18,resnet:academic_nonml:test:7:B,resnet,academic_nonml,B,-1,-0.5265512466430664,-0.9015512466430664,-0.375
nonml_academic_minus_novice,18,resnet:academic_nonml:test:7:B,resnet,academic_nonml,B,0,-0.7609834671020508,-0.6359834671020508,0.125
nonml_academic_minus_novice,18,resnet:academic_nonml:test:7:B,resnet,academic_nonml,B,1,-0.9011167287826538,-0.5261167287826538,0.375
nonml_academic_minus_novice,18,resnet:academic_nonml:test:7:B,resnet,academic_nonml,B,2,-0.9770763516426086,-0.47707635164260864,0.5
nonml_academic_minus_novice,18,transformer:expert:test:6:A,transformer,expert,A,-2,-0.03910432755947113,-3.2891042232513428,3.2499998956918716
nonml_academic_minus_novice,18,transformer:expert:test:6:A,transformer,expert,A,-1,-0.04394211992621422,-3.1689422130584717,3.1250000931322575
nonml_academic_minus_novice,18,transformer:expert:test:6:A,transformer,expert,A,0,-0.04937486723065376,-3.04937481880188,2.999999951571226
nonml_academic_minus_novice,18,transformer:expert:test:6:A,transformer,expert,A,1,-0.05564054846763611,-2.930640459060669,2.874999910593033
nonml_academic_minus_novice,18,transformer:expert:test:6:A,transformer,expert,A,2,-0.06275409460067749,-2.8127541542053223,2.7500000596046448
nonml_academic_minus_novice,18,transformer:expert:test:6:B,transformer,expert,B,-2,-1.4096075296401978,-0.28460749983787537,1.1250000298023224
nonml_academic_minus_novice,18,transformer:expert:test:6:B,transformer,expert,B,-1,-1.6036252975463867,-0.22862528264522552,1.3750000149011612
nonml_academic_minus_novice,18,transformer:expert:test:6:B,transformer,expert,B,0,-1.6041408777236938,-0.22914083302021027,1.3750000447034836
nonml_academic_minus_novice,18,transformer:expert:test:6:B,transformer,expert,B,1,-1.6039329767227173,-0.22893302142620087,1.3749999552965164
nonml_academic_minus_novice,18,transformer:expert:test:6:B,transformer,expert,B,2,-1.6032532453536987,-0.22825323045253754,1.3750000149011612
nonml_academic_minus_novice,18,transformer:expert:test:7:A,transformer,expert,A,-2,-0.06292280554771423,-2.812922716140747,2.749999910593033
nonml_academic_minus_novice,18,transformer:expert:test:7:A,transformer,expert,A,-1,-0.055822525173425674,-2.9308226108551025,2.875000085681677
nonml_academic_minus_novice,18,transformer:expert:test:7:A,transformer,expert,A,0,-0.05575927719473839,-2.9307591915130615,2.874999914318323
nonml_academic_minus_novice,18,transformer:expert:test:7:A,transformer,expert,A,1,-0.06285922229290009,-2.812859296798706,2.750000074505806
nonml_academic_minus_novice,18,transformer:expert:test:7:A,transformer,expert,A,2,-0.06281723827123642,-2.812817335128784,2.7500000968575478
nonml_academic_minus_novice,18,transformer:expert:test:7:B,transformer,expert,B,-2,-0.6351245641708374,-0.7601245641708374,-0.125
nonml_academic_minus_novice,18,transformer:expert:test:7:B,transformer,expert,B,-1,-0.8283163905143738,-0.5783163905143738,0.25
nonml_academic_minus_novice,18,transformer:expert:test:7:B,transformer,expert,B,0,-0.9762700796127319,-0.47627007961273193,0.5
nonml_academic_minus_novice,18,transformer:expert:test:7:B,transformer,expert,B,1,-1.0562076568603516,-0.43120768666267395,0.6249999701976776
nonml_academic_minus_novice,18,transformer:expert:test:7:B,transformer,expert,B,2,-1.139440655708313,-0.3894406855106354,0.7499999701976776
nonml_academic_minus_novice,18,transformer:novice:test:6:A,transformer,novice,A,-2,-2.13116717338562,-0.1311672180891037,-1.9999999552965164
nonml_academic_minus_novice,18,transformer:novice:test:6:A,transformer,novice,A,-1,-1.8086401224136353,-0.18364007771015167,-1.6250000447034836
nonml_academic_minus_novice,18,transformer:novice:test:6:A,transformer,novice,A,0,-1.6034554243087769,-0.22845540940761566,-1.3750000149011612
